name,trademark,brand,time_up,price,year_product,style,status,origin,KM,local,box_car,fuel
Daewoo Matiz  2006,Daewoo,Matiz,26/11/2021,119000000,2006,Hatchback,Đã qua sử dụng,Trong nước,151000,Tp.HCM,Số tự động,Xăng
Daewoo Matiz    2010,Daewoo,Matiz,26/11/2021,115000000,2010,Hatchback,Đã qua sử dụng,Nhập khẩu,110000,Hà Nội,Số tay,Xăng
Daewoo Matiz  2009,Daewoo,Matiz,25/11/2021,58000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,180000,Hậu Giang,Số tay,Xăng
Daewoo Matiz  2002,Daewoo,Matiz,25/11/2021,57000000,2002,Hatchback,Đã qua sử dụng,Trong nước,123342,Cần Thơ,Số tay,Xăng
Daewoo Matiz  2003,Daewoo,Matiz,24/11/2021,89000000,2003,Hatchback,Đã qua sử dụng,Nhập khẩu,90000,Đồng Nai,Số tay,Xăng
Daewoo Matiz  2005,Daewoo,Matiz,24/11/2021,72000000,2005,Hatchback,Đã qua sử dụng,Nhập khẩu,100000,Bình Dương,Số tay,Xăng
Daewoo Matiz  2006,Daewoo,Matiz,24/11/2021,85000000,2006,Hatchback,Đã qua sử dụng,Nhập khẩu,120000,Bình Thuận  ,Số tay,Xăng
Daewoo Matiz  2009,Daewoo,Matiz,24/11/2021,180000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,800000,Hải Phòng,Số tự động,Xăng
Daewoo Matiz  2004,Daewoo,Matiz,22/11/2021,58000000,2004,Hatchback,Đã qua sử dụng,Trong nước,56789,Hà Nội,Số tay,Xăng
Daewoo Matiz  2007,Daewoo,Matiz,22/11/2021,148000000,2007,Hatchback,Đã qua sử dụng,Nhập khẩu,90000,Hà Nội,Số tự động,Xăng
Daewoo Matiz   2006,Daewoo,Matiz,18/11/2021,128000000,2006,Hatchback,Đã qua sử dụng,Trong nước,61000,Tp.HCM,Số tự động,Xăng
Daewoo Matiz  2005,Daewoo,Matiz,18/11/2021,29000000,2005,Hatchback,Đã qua sử dụng,Trong nước,99999,Đà Nẵng,Số tay,Xăng
Daewoo Matiz Groove 2009,Daewoo,Matiz,18/11/2021,175000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,130000,Hưng Yên,Số tự động,Xăng
Daewoo Matiz  2001,Daewoo,Matiz,17/11/2021,38000000,2001,Hatchback,Đã qua sử dụng,Nhập khẩu,55888,Gia Lai,Số tay,Xăng
Daewoo Matiz  2006,Daewoo,Matiz,17/11/2021,95000000,2006,Hatchback,Đã qua sử dụng,Nhập khẩu,180000,Kiên Giang,Số tay,Xăng
Daewoo Matiz  2007,Daewoo,Matiz,16/11/2021,52000000,2007,Hatchback,Đã qua sử dụng,Trong nước,200000,Ninh Bình,Số tay,Xăng
Daewoo Matiz SE 2005,Daewoo,Matiz,16/11/2021,45000000,2005,Hatchback,Đã qua sử dụng,Trong nước,89689,Hà Nội,Số tay,Xăng
Daewoo Matiz  2003,Daewoo,Matiz,16/11/2021,73000000,2003,Hatchback,Đã qua sử dụng,Trong nước,90352,Bến Tre,Số tay,Xăng
Daewoo Matiz  2001,Daewoo,Matiz,16/11/2021,45000000,2001,Hatchback,Đã qua sử dụng,Nhập khẩu,320000,Tây Ninh,Số tay,Xăng
Daewoo Matiz  2001,Daewoo,Matiz,16/11/2021,50000000,2001,Hatchback,Đã qua sử dụng,Trong nước,123456,Đắk Lắk,Số tay,Xăng
Daewoo Matiz  2008,Daewoo,Matiz,16/11/2021,49000000,2008,Hatchback,Đã qua sử dụng,Trong nước,68800,Đồng Nai,Số tay,Xăng
Daewoo Matiz  2008,Daewoo,Matiz,16/11/2021,59000000,2008,Hatchback,Đã qua sử dụng,Trong nước,180000,Hòa Bình,Số tay,Xăng
Daewoo Matiz  2004,Daewoo,Matiz,16/11/2021,60000000,2004,Hatchback,Đã qua sử dụng,Nhập khẩu,200000,Tây Ninh,Số tay,Xăng
Daewoo Matiz  2005,Daewoo,Matiz,16/11/2021,87000000,2005,Hatchback,Đã qua sử dụng,Trong nước,750000,Tp.HCM,Số tay,Xăng
Daewoo Matiz  2005,Daewoo,Matiz,15/11/2021,75000000,2005,Hatchback,Đã qua sử dụng,Trong nước,100000,Tp.HCM,Số tay,Xăng
Daewoo Matiz  2008,Daewoo,Matiz,15/11/2021,48000000,2008,Hatchback,Đã qua sử dụng,Nhập khẩu,6800,Hà Tĩnh,Số tay,Xăng
Daewoo Matiz  2002,Daewoo,Matiz,15/11/2021,75000000,2002,Hatchback,Đã qua sử dụng,Trong nước,147000,Bến Tre,Số tay,Xăng
Daewoo Matiz  2009,Daewoo,Matiz,15/11/2021,130000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,95000,Hà Nội,Số tự động,Xăng
Daewoo Matiz  2007,Daewoo,Matiz,15/11/2021,72000000,2007,Hatchback,Đã qua sử dụng,Nhập khẩu,100000,Đồng Nai,Số tay,Xăng
Daewoo Matiz  2005,Daewoo,Matiz,15/11/2021,90000000,2005,Hatchback,Đã qua sử dụng,Trong nước,150568,Tp.HCM,Số tự động,Xăng
Daewoo Matiz   MT   2005,Daewoo,Matiz,12/11/2021,58000000,2005,Hatchback,Đã qua sử dụng,Trong nước,56789,Hà Nội,Số tay,Xăng
Daewoo Matiz  2005,Daewoo,Matiz,12/11/2021,49000000,2005,Hatchback,Đã qua sử dụng,Trong nước,100000,Đồng Nai,Số tay,Xăng
Daewoo Matiz  2005,Daewoo,Matiz,12/11/2021,58000000,2005,Hatchback,Đã qua sử dụng,Nhập khẩu,230000,Nam Định,Số tay,Xăng
Daewoo Matiz  2008,Daewoo,Matiz,12/11/2021,67000000,2008,Hatchback,Đã qua sử dụng,Trong nước,160000,Đồng Nai,Số tay,Xăng
Daewoo Matiz  2010,Daewoo,Matiz,12/11/2021,190000000,2010,Hatchback,Đã qua sử dụng,Nhập khẩu,170000,Bình Dương,Số tự động,Xăng
Daewoo Matiz  2004,Daewoo,Matiz,12/11/2021,79000000,2004,Hatchback,Đã qua sử dụng,Trong nước,150000,Tp.HCM,Số tay,Xăng
Daewoo Matiz    2005,Daewoo,Matiz,11/11/2021,65000000,2005,Hatchback,Đã qua sử dụng,Nhập khẩu,200000,Đồng Nai,Số tay,Xăng
Daewoo Matiz    2005,Daewoo,Matiz,11/11/2021,60000000,2005,Hatchback,Đã qua sử dụng,Trong nước,100000,Khánh Hòa,Số tay,Xăng
Daewoo Matiz  2006,Daewoo,Matiz,11/11/2021,130000000,2006,Hatchback,Đã qua sử dụng,Nhập khẩu,150000,Bến Tre,Số tự động,Xăng
Daewoo Matiz   2007,Daewoo,Matiz,11/11/2021,130000000,2007,Hatchback,Đã qua sử dụng,Trong nước,75000,Bình Dương,Số tay,Xăng
Daewoo Matiz  2009,Daewoo,Matiz,11/11/2021,89000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,200000,Thái Bình,Số tay,Xăng
Daewoo Matiz  2005,Daewoo,Matiz,10/11/2021,142000000,2005,Hatchback,Đã qua sử dụng,Nhập khẩu,120000,Đồng Nai,Số tự động,Xăng
Daewoo Matiz  2007,Daewoo,Matiz,09/11/2021,75000000,2007,Hatchback,Đã qua sử dụng,Trong nước,123000,Tp.HCM,Số tay,Xăng
Daewoo Matiz  2005,Daewoo,Matiz,09/11/2021,68000000,2005,Hatchback,Đã qua sử dụng,Trong nước,120000,Hà Nội,Số tay,Xăng
Daewoo Matiz  2006,Daewoo,Matiz,08/11/2021,125000000,2006,Hatchback,Đã qua sử dụng,Nhập khẩu,10000,Hà Nội,Số tự động,Xăng
Daewoo Matiz  2007,Daewoo,Matiz,08/11/2021,63000000,2007,Hatchback,Đã qua sử dụng,Nhập khẩu,135600,Tp.HCM,Số tay,Xăng
Daewoo Matiz   2007,Daewoo,Matiz,08/11/2021,65000000,2007,Hatchback,Đã qua sử dụng,Trong nước,100000,Kon Tum,Số tay,Xăng
Daewoo Matiz  2004,Daewoo,Matiz,06/11/2021,55000000,2004,Hatchback,Đã qua sử dụng,Trong nước,22000,Tuyên Quang,Số tay,Xăng
Daewoo Matiz  2003,Daewoo,Matiz,06/11/2021,69000000,2003,Hatchback,Đã qua sử dụng,Nhập khẩu,150000,Đồng Nai,Số tay,Xăng
Daewoo Matiz    2005,Daewoo,Matiz,06/11/2021,87000000,2005,Hatchback,Đã qua sử dụng,Trong nước,123456,Tp.HCM,Số tay,Xăng
Daewoo Matiz  2004,Daewoo,Matiz,06/11/2021,52000000,2004,Hatchback,Đã qua sử dụng,Nhập khẩu,30000,Bình Dương,Số tay,Xăng
Daewoo Matiz  2009,Daewoo,Matiz,05/11/2021,185000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,60000,Bắc Giang,Số tự động,Xăng
Daewoo Matiz  2007,Daewoo,Matiz,04/11/2021,57000000,2007,Hatchback,Đã qua sử dụng,Trong nước,123456,Thanh Hóa,Số tay,Xăng
Daewoo Matiz  2010,Daewoo,Matiz,04/11/2021,113000000,2010,Hatchback,Đã qua sử dụng,Nhập khẩu,20000,Hà Nội,Số tay,Xăng
Daewoo Matiz  2004,Daewoo,Matiz,04/11/2021,83000000,2004,Hatchback,Đã qua sử dụng,Trong nước,120000,Đồng Nai,Số tay,Xăng
Daewoo Matiz  2010,Daewoo,Matiz,03/11/2021,195000000,2010,Hatchback,Đã qua sử dụng,Nhập khẩu,50000,Hậu Giang,Số tự động,Xăng
Daewoo Matiz  2008,Daewoo,Matiz,02/11/2021,68000000,2008,Hatchback,Đã qua sử dụng,Trong nước,80000,Đồng Tháp,Số tay,Xăng
Daewoo Matiz  2002,Daewoo,Matiz,01/11/2021,55000000,2002,Hatchback,Đã qua sử dụng,Nhập khẩu,695538,Bình Dương,Số tay,Xăng
Daewoo Matiz    2004,Daewoo,Matiz,29/10/2021,52000000,2004,Hatchback,Đã qua sử dụng,Trong nước,256879,Hà Nội,Số tay,Xăng
Daewoo Matiz  1999,Daewoo,Matiz,27/10/2021,47000000,1999,Hatchback,Đã qua sử dụng,Trong nước,200000,Khánh Hòa,Số tay,Xăng
Daewoo Matiz  2004,Daewoo,Matiz,27/10/2021,50000000,2004,Hatchback,Đã qua sử dụng,Trong nước,340000,Vĩnh Long,Số tay,Xăng
Daewoo Matiz  2009,Daewoo,Matiz,27/10/2021,165000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,560000,Lâm Đồng,Số tự động,Xăng
Daewoo Matiz   2003,Daewoo,Matiz,27/10/2021,59000000,2003,Hatchback,Đã qua sử dụng,Nhập khẩu,30000,Tuyên Quang,Số tay,Xăng
Daewoo Matiz    2005,Daewoo,Matiz,27/10/2021,56000000,2005,Hatchback,Đã qua sử dụng,Nhập khẩu,30000,Tp.HCM,Số tay,Xăng
Daewoo Matiz    2004,Daewoo,Matiz,27/10/2021,56000000,2004,Hatchback,Đã qua sử dụng,Trong nước,123456,Bình Dương,Số tay,Xăng
Daewoo Matiz   2007,Daewoo,Matiz,27/10/2021,80000000,2007,Hatchback,Đã qua sử dụng,Trong nước,162000,Tp.HCM,Số tay,Xăng
Daewoo Matiz    2005,Daewoo,Matiz,27/10/2021,56000000,2005,Hatchback,Đã qua sử dụng,Nhập khẩu,200000,Ninh Bình,Số tay,Xăng
Daewoo Matiz    2009,Daewoo,Matiz,27/10/2021,145000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,170000,Hòa Bình,Số tự động,Xăng
Daewoo Matiz    2009,Daewoo,Matiz,27/10/2021,145000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,110541,Hà Nội,Số tự động,Xăng
Daewoo Matiz  2005,Daewoo,Matiz,26/10/2021,70000000,2005,Hatchback,Đã qua sử dụng,Trong nước,150000,Phú Thọ,Số tay,Xăng
Daewoo Matiz  2001,Daewoo,Matiz,26/10/2021,36000000,2001,Hatchback,Đã qua sử dụng,Trong nước,99999,Đắk Lắk,Số tay,Xăng
Daewoo Matiz  SE  2004,Daewoo,Matiz,26/10/2021,75000000,2004,Hatchback,Đã qua sử dụng,Nhập khẩu,110000,Hà Nội,Số tay,Xăng
Daewoo Matiz  2000,Daewoo,Matiz,26/10/2021,55000000,2000,Hatchback,Đã qua sử dụng,Nhập khẩu,26886,Đồng Nai,Số tay,Xăng
Daewoo Matiz  2006,Daewoo,Matiz,26/10/2021,135000000,2006,Hatchback,Đã qua sử dụng,Nhập khẩu,130000,Bến Tre,Số tự động,Xăng
Daewoo Matiz  2007,Daewoo,Matiz,25/10/2021,69000000,2007,Hatchback,Đã qua sử dụng,Nhập khẩu,20000,An Giang,Số tay,Xăng
Daewoo Matiz  2003,Daewoo,Matiz,25/10/2021,54000000,2003,Hatchback,Đã qua sử dụng,Nhập khẩu,100000,Bình Dương,Số tay,Xăng
Daewoo Matiz  2000,Daewoo,Matiz,25/10/2021,80000000,2000,Hatchback,Đã qua sử dụng,Nhập khẩu,123456,Bình Dương,Số tay,Xăng
Daewoo Matiz  2007,Daewoo,Matiz,25/10/2021,78000000,2007,Hatchback,Đã qua sử dụng,Trong nước,15000,Lâm Đồng,Số tay,Xăng
Daewoo Matiz  2005,Daewoo,Matiz,25/10/2021,65000000,2005,Hatchback,Đã qua sử dụng,Nhập khẩu,59000,Đà Nẵng,Số tay,Xăng
Daewoo Matiz  2006,Daewoo,Matiz,25/10/2021,97000000,2006,Hatchback,Đã qua sử dụng,Nhập khẩu,100000,Hà Nội,Số tay,Xăng
Daewoo Matiz   2005,Daewoo,Matiz,25/10/2021,45000000,2005,Hatchback,Đã qua sử dụng,Nhập khẩu,200000,Hà Nội,Số tay,Xăng
Daewoo Matiz   Groove 2009,Daewoo,Matiz,24/10/2021,199000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,112345,Cần Thơ,Số tự động,Xăng
Daewoo Matiz  1999,Daewoo,Matiz,22/10/2021,30000000,1999,Hatchback,Đã qua sử dụng,Nhập khẩu,100000,Đà Nẵng,Số tay,Xăng
Daewoo Matiz   Groove 1.0 AT   2009,Daewoo,Matiz,21/10/2021,180000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,120000,Bà Rịa Vũng Tàu,Số tự động,Xăng
Daewoo Matiz  2004,Daewoo,Matiz,21/10/2021,73000000,2004,Hatchback,Đã qua sử dụng,Nhập khẩu,99000,Bình Dương,Số tay,Xăng
Daewoo Matiz Van 2010,Daewoo,Matiz,21/10/2021,108000000,2010,Hatchback,Đã qua sử dụng,Nhập khẩu,90000,Hải Phòng,Số tự động,Xăng
Daewoo Matiz   Se  2004,Daewoo,Matiz,21/10/2021,50000000,2004,Hatchback,Đã qua sử dụng,Trong nước,100000,Quảng Ninh,Số tay,Xăng
Daewoo Matiz  2001,Daewoo,Matiz,20/10/2021,65000000,2001,Hatchback,Đã qua sử dụng,Nhập khẩu,45215,An Giang,Số tay,Xăng
Daewoo Matiz  2009,Daewoo,Matiz,20/10/2021,166000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,10000,Hà Nội,Số tự động,Xăng
Daewoo Matiz  2008,Daewoo,Matiz,20/10/2021,65000000,2008,Hatchback,Đã qua sử dụng,Trong nước,100000,Phú Thọ,Số tay,Xăng
Daewoo Matiz  2006,Daewoo,Matiz,20/10/2021,135000000,2006,Hatchback,Đã qua sử dụng,Nhập khẩu,166000,Đồng Nai,Số tự động,Xăng
Daewoo Matiz  Groove 2010,Daewoo,Matiz,20/10/2021,195000000,2010,Hatchback,Đã qua sử dụng,Nhập khẩu,112000,Bến Tre,Số tự động,Xăng
Daewoo Matiz SE  2008,Daewoo,Matiz,20/10/2021,102000000,2008,Hatchback,Đã qua sử dụng,Trong nước,56000,Tp.HCM,Số tay,Xăng
Daewoo Matiz  2009,Daewoo,Matiz,19/10/2021,195000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,100000,Bến Tre,Số tay,Xăng
Daewoo Matiz  2005,Daewoo,Matiz,19/10/2021,47000000,2005,Hatchback,Đã qua sử dụng,Trong nước,169000,Bình Dương,Số tay,Xăng
Daewoo Matiz   2003,Daewoo,Matiz,19/10/2021,60000000,2003,Hatchback,Đã qua sử dụng,Nhập khẩu,30000,Tp.HCM,Số tay,Xăng
Daewoo Matiz SE  2003,Daewoo,Matiz,19/10/2021,80000000,2003,Hatchback,Đã qua sử dụng,Trong nước,120000,Tp.HCM,Số tay,Xăng
Daewoo Matiz    2011,Daewoo,Matiz,15/10/2021,155000000,2011,Hatchback,Đã qua sử dụng,Nhập khẩu,115000,Cần Thơ,Số tự động,Xăng
Daewoo Matiz  2002,Daewoo,Matiz,14/10/2021,82000000,2002,Hatchback,Đã qua sử dụng,Trong nước,170000,Hà Nội,Số tay,Xăng
Daewoo Matiz  2005,Daewoo,Matiz,13/10/2021,83000000,2005,Hatchback,Đã qua sử dụng,Nhập khẩu,100000,Đà Nẵng,Số tay,Xăng
Daewoo Matiz  SE 2004,Daewoo,Matiz,13/10/2021,40000000,2004,Hatchback,Đã qua sử dụng,Nhập khẩu,200000,Hà Nội,Số tay,Xăng
Daewoo Matiz SE  2005,Daewoo,Matiz,13/10/2021,65000000,2005,Hatchback,Đã qua sử dụng,Nhập khẩu,28000,Bình Phước,Số tay,Xăng
Daewoo Matiz  1999,Daewoo,Matiz,13/10/2021,58000000,1999,Hatchback,Đã qua sử dụng,Nhập khẩu,200000,Hà Nội,Số tay,Xăng
Daewoo Matiz  2009,Daewoo,Matiz,12/10/2021,185000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,120000,Hà Nội,Số tự động,Xăng
Daewoo Matiz     2005,Daewoo,Matiz,11/10/2021,142000000,2005,Hatchback,Đã qua sử dụng,Nhập khẩu,12000,Hà Nội,Số tự động,Xăng
Daewoo Matiz  2006,Daewoo,Matiz,11/10/2021,45000000,2006,Hatchback,Đã qua sử dụng,Trong nước,230000,Yên Bái,Số tay,Xăng
Daewoo Matiz  1999,Daewoo,Matiz,11/10/2021,45000000,1999,Hatchback,Đã qua sử dụng,Trong nước,50000,Nghệ An,Số tay,Xăng
Daewoo Matiz    2011,Daewoo,Matiz,09/10/2021,88000000,2011,Hatchback,Đã qua sử dụng,Nhập khẩu,120000,Hà Nội,Số tay,Xăng
Daewoo Matiz    2005,Daewoo,Matiz,08/10/2021,142000000,2005,Hatchback,Đã qua sử dụng,Nhập khẩu,90000,An Giang,Số tự động,Xăng
Daewoo Matiz  2007,Daewoo,Matiz,08/10/2021,70000000,2007,Hatchback,Đã qua sử dụng,Nhập khẩu,99000,Đà Nẵng,Số tay,Xăng
Daewoo Matiz  2007,Daewoo,Matiz,08/10/2021,68000000,2007,Hatchback,Đã qua sử dụng,Nhập khẩu,58690,Tây Ninh,Số tay,Xăng
Daewoo Matiz  2002,Daewoo,Matiz,08/10/2021,48000000,2002,Hatchback,Đã qua sử dụng,Nhập khẩu,300000,Tp.HCM,Số tay,Xăng
Daewoo Matiz  2007,Daewoo,Matiz,08/10/2021,80000000,2007,Hatchback,Đã qua sử dụng,Trong nước,160000,Tp.HCM,Số tay,Xăng
Daewoo Matiz   2005,Daewoo,Matiz,07/10/2021,105000000,2005,Hatchback,Đã qua sử dụng,Nhập khẩu,123000,Khánh Hòa,Số tay,Xăng
Daewoo Matiz  2006,Daewoo,Matiz,07/10/2021,47000000,2006,Hatchback,Đã qua sử dụng,Trong nước,300000,Hải Phòng,Số tay,Xăng
Daewoo Matiz  2005,Daewoo,Matiz,07/10/2021,57000000,2005,Hatchback,Đã qua sử dụng,Nhập khẩu,500000,Lâm Đồng,Số tay,Xăng
Daewoo Matiz   2005,Daewoo,Matiz,06/10/2021,89000000,2005,Hatchback,Đã qua sử dụng,Nhập khẩu,100000,Tây Ninh,Số tay,Xăng
Daewoo Matiz  2007,Daewoo,Matiz,06/10/2021,37000000,2007,Hatchback,Đã qua sử dụng,Nhập khẩu,78999,Đắk Lắk,Số tay,Xăng
Daewoo Matiz  2009,Daewoo,Matiz,06/10/2021,175000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,70000,Tp.HCM,Số tay,Xăng
Daewoo Matiz  SE  2005,Daewoo,Matiz,06/10/2021,48000000,2005,Hatchback,Đã qua sử dụng,Nhập khẩu,150000,Bắc Ninh,Số tay,Xăng
Daewoo Matiz   2002,Daewoo,Matiz,05/10/2021,29000000,2002,Hatchback,Đã qua sử dụng,Nhập khẩu,30000,Hà Nội,Số tay,Xăng
Daewoo Matiz     2008,Daewoo,Matiz,05/10/2021,139000000,2008,Hatchback,Đã qua sử dụng,Nhập khẩu,10600,Đồng Nai,Số tự động,Xăng
Daewoo Matiz   2003,Daewoo,Matiz,05/10/2021,63000000,2003,Hatchback,Đã qua sử dụng,Trong nước,79000,Cần Thơ,Số tay,Xăng
Daewoo Matiz SE 2005,Daewoo,Matiz,05/10/2021,85000000,2005,Hatchback,Đã qua sử dụng,Trong nước,70000,Tp.HCM,Số tay,Xăng
Daewoo Matiz   SE 2005,Daewoo,Matiz,04/10/2021,85000000,2005,Hatchback,Đã qua sử dụng,Trong nước,85000,Tp.HCM,Số tay,Xăng
Daewoo Matiz  2008,Daewoo,Matiz,30/09/2021,62000000,2008,Hatchback,Đã qua sử dụng,Trong nước,200000,Hải Phòng,Số tay,Xăng
Daewoo Matiz   Van   2008,Daewoo,Matiz,27/11/2021,89000000,2008,Hatchback,Đã qua sử dụng,Nhập khẩu,236000,Ninh Bình,Số tay,Xăng
Daewoo Matiz   0.8 MT  2004,Daewoo,Matiz,25/11/2021,79000000,2004,Hatchback,Đã qua sử dụng,Trong nước,99999,Tp.HCM,Số tay,Xăng
Daewoo Matiz  2010,Daewoo,Matiz,23/11/2021,168000000,2010,Hatchback,Đã qua sử dụng,Nhập khẩu,66579,Đắk Lắk,Số tự động,Xăng
Daewoo Matiz   1.0AT 2009,Daewoo,Matiz,18/11/2021,175000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,85000,Hà Nội,Số tự động,Xăng
Daewoo Matiz Super 2009,Daewoo,Matiz,15/11/2021,150000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,15000,Hải Dương,Số tự động,Xăng
Daewoo Matiz  2005,Daewoo,Matiz,14/11/2021,46000000,2005,Hatchback,Đã qua sử dụng,Trong nước,30000,Đồng Nai,Số tay,Xăng
Daewoo Matiz    2009,Daewoo,Matiz,14/11/2021,188000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,99652,Hà Nội,Số tự động,Xăng
Daewoo Matiz   0.8 MT 2000,Daewoo,Matiz,11/11/2021,40000000,2000,Hatchback,Đã qua sử dụng,Nhập khẩu,30000,Quảng Bình,Số tay,Xăng
Daewoo Matiz     2007,Daewoo,Matiz,09/11/2021,75000000,2007,Hatchback,Đã qua sử dụng,Trong nước,16000,Thanh Hóa,Số tay,Xăng
Daewoo Matiz   SE 2004,Daewoo,Matiz,02/11/2021,38000000,2004,Hatchback,Đã qua sử dụng,Trong nước,80000,Quảng Ngãi,Số tay,Xăng
Daewoo Matiz   Joy 0.8 AT 2009,Daewoo,Matiz,02/11/2021,145000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,158632,Hà Nội,Số tự động,Xăng
Daewoo Matiz  2009,Daewoo,Matiz,02/11/2021,172000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,140000,Hà Nội,Số tự động,Xăng
Daewoo Matiz   Joy 0.8 MT  2008,Daewoo,Matiz,22/10/2021,89000000,2008,Hatchback,Đã qua sử dụng,Nhập khẩu,130000,Hòa Bình,Số tay,Xăng
Daewoo Matiz   1.25 AT  2009,Daewoo,Matiz,21/10/2021,175000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,99999,Lâm Đồng,Số tự động,Xăng
Daewoo Matiz  2010,Daewoo,Matiz,18/10/2021,95000000,2010,Hatchback,Đã qua sử dụng,Nhập khẩu,90000,Thái Nguyên,Số tự động,Xăng
Daewoo Matiz  2011,Daewoo,Matiz,12/10/2021,208000000,2011,Hatchback,Đã qua sử dụng,Nhập khẩu,68000,Hà Nội,Số tự động,Xăng
Daewoo Matiz  2001,Daewoo,Matiz,07/10/2021,28000000,2001,Hatchback,Đã qua sử dụng,Trong nước,86560,Hà Tĩnh,Số tay,Xăng
Daewoo Gentra   2009,Daewoo,Gentra,24/11/2021,145000000,2009,Sedan,Đã qua sử dụng,Nhập khẩu,130493,Hải Phòng,Số tay,Xăng
Daewoo Gentra  2009,Daewoo,Gentra,29/11/2021,140000000,2009,Sedan,Đã qua sử dụng,Trong nước,12000,Hải Dương,Số tay,Xăng
Daewoo Gentra  2008,Daewoo,Gentra,30/11/2021,138000000,2008,Sedan,Đã qua sử dụng,Trong nước,211000,Vĩnh Long,Số tay,Xăng
Daewoo Gentra  2007,Daewoo,Gentra,29/11/2021,126000000,2007,Sedan,Đã qua sử dụng,Trong nước,96000,Bình Dương,Số tay,Xăng
Daewoo Gentra  2008,Daewoo,Gentra,29/11/2021,125000000,2008,Sedan,Đã qua sử dụng,Trong nước,250000,Đồng Nai,Số tay,Xăng
