name,trademark,brand,time_up,price,year_product,style,status,origin,KM,local,box_car,fuel
Ssangyong Stavic  2007,Ssangyong,Stavic,24-11-21,165000000,2007,MPV,Đã qua sử dụng,Nhập khẩu,80000,Gia Lai,Số tay,Diesel
Ssangyong Stavic  2007,Ssangyong,Stavic,22-11-21,190000000,2007,MPV,Đã qua sử dụng,Nhập khẩu,100000,Bình Dương,Số tay,Diesel
Ssangyong Stavic  2007,Ssangyong,Stavic,18-11-21,175000000,2007,MPV,Đã qua sử dụng,Nhập khẩu,290000,Bình Thuận  ,Số tay,Diesel
Ssangyong Stavic     2016,Ssangyong,Stavic,14-11-21,610000000,2016,MPV,Đã qua sử dụng,Nhập khẩu,56000,Hà Nội,Số tự động,Diesel
Ssangyong Stavic   2008,Ssangyong,Stavic,11-11-21,200000000,2008,MPV,Đã qua sử dụng,Nhập khẩu,145000,Tp.HCM,Số tay,Diesel
Ssangyong Stavic  2008,Ssangyong,Stavic,06-11-21,155000000,2008,MPV,Đã qua sử dụng,Nhập khẩu,155000,Tp.HCM,Số tay,Diesel
Ssangyong Stavic   2016,Ssangyong,Stavic,26-10-21,610000000,2016,MPV,Đã qua sử dụng,Nhập khẩu,28658,Hà Nội,Số tự động,Diesel
Ssangyong Stavic  2009,Ssangyong,Stavic,25-10-21,225000000,2009,MPV,Đã qua sử dụng,Nhập khẩu,160000,Hà Nội,Số tay,Diesel
Ssangyong Stavic  2016,Ssangyong,Stavic,24-10-21,595000000,2016,MPV,Đã qua sử dụng,Nhập khẩu,58000,Hà Nội,Số tự động,Diesel
Ssangyong Stavic  2008,Ssangyong,Stavic,15-10-21,190000000,2008,MPV,Đã qua sử dụng,Nhập khẩu,11000,Hà Nội,Số tay,Diesel
Ssangyong Stavic   2.0 AT 2016,Ssangyong,Stavic,12-10-21,595000000,2016,MPV,Đã qua sử dụng,Nhập khẩu,70000,Hà Nội,Số tự động,Diesel
Ssangyong Stavic  2007,Ssangyong,Stavic,03-12-21,179000000,2007,MPV,Đã qua sử dụng,Nhập khẩu,80000,Hà Nội,Số tay,Diesel
Ssangyong Stavic   2.0 Tubor Diesel  2016,Ssangyong,Stavic,22-10-21,600000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,50000,Hà Nội,Số tự động,Diesel
Ssangyong Korando    2005,Ssangyong,Korando,06-12-21,183000000,2005,SUV,Đã qua sử dụng,Nhập khẩu,190000,Hà Nội,Số tự động,Diesel
Ssangyong Korando  1999,Ssangyong,Korando,29-11-21,85000000,1999,SUV,Đã qua sử dụng,Nhập khẩu,10000,Tp.HCM,Số tay,Diesel
Ssangyong Korando  2005,Ssangyong,Korando,11-10-21,235000000,2005,SUV,Đã qua sử dụng,Trong nước,158998,Hà Tĩnh,Số tự động,Xăng
Ssangyong Korando  2005,Ssangyong,Korando,12-10-21,270000000,2005,SUV,Đã qua sử dụng,Nhập khẩu,170000,Hà Nội,Số tự động,Diesel
Ssangyong TiVoLi  2016,Ssangyong,TiVoLi,03-12-21,485000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,72865,Hà Nội,Số tự động,Xăng
Ssangyong TiVoLi   2016,Ssangyong,TiVoLi,27-11-21,435000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,69000,Hà Nội,Số tự động,Xăng
Ssangyong TiVoLi  2017,Ssangyong,TiVoLi,14-11-21,495000000,2017,SUV,Đã qua sử dụng,Nhập khẩu,40000,Thái Nguyên,Số tự động,Xăng
Ssangyong Rexton II  2009,Ssangyong,Rexton II,05-12-21,245000000,2009,SUV,Đã qua sử dụng,Nhập khẩu,111000,Hà Nội,Số tự động,Xăng
Subaru Forester 2.0i-S EyeSight 2021,Subaru,Forester,06-12-21,1288000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Subaru Forester 2.0 I L 2021,Subaru,Forester,06-12-21,1128000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Subaru Forester  2021,Subaru,Forester,07-12-21,899000000,2021,SUV,Mới,Nhập khẩu,0,Long An,Số tự động,Xăng
Subaru Forester  2021,Subaru,Forester,06-12-21,899000000,2021,SUV,Mới,Nhập khẩu,0,Bình Thuận,Số tự động,Xăng
Subaru Forester 2.0i-S EyeSight 2021,Subaru,Forester,06-12-21,1288000000,2021,SUV,Mới,Nhập khẩu,0,Hải Phòng,Số tự động,Xăng
Subaru Forester 2.0i-S EyeSight 2021,Subaru,Forester,06-12-21,1288000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nam,Số tự động,Xăng
Subaru Forester  2021,Subaru,Forester,06-12-21,1128000000,2021,SUV,Mới,Nhập khẩu,0,Nam Định,Số tự động,Xăng
Subaru Forester 2.0i-S EyeSight 2021,Subaru,Forester,06-12-21,1288000000,2021,SUV,Mới,Nhập khẩu,0,Phú Thọ,Số tự động,Xăng
Subaru Forester 2.0i-S EyeSight 2021,Subaru,Forester,06-12-21,1288000000,2021,SUV,Mới,Nhập khẩu,0,Bắc Ninh,Số tự động,Xăng
Subaru Forester 2.0i-S EyeSight 2021,Subaru,Forester,06-12-21,1288000000,2021,SUV,Mới,Nhập khẩu,0,Ninh Bình,Số tự động,Xăng
Subaru Forester 2.0 I L 2021,Subaru,Forester,06-12-21,1128000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Subaru Forester 2.0 I L 2021,Subaru,Forester,06-12-21,1128000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Subaru Forester  2021,Subaru,Forester,06-12-21,1128000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Subaru Forester  2021,Subaru,Forester,06-12-21,1128000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Subaru Forester 2.0i-S EyeSight 2021,Subaru,Forester,06-12-21,1288000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Subaru Forester 2.0i-S EyeSight 2021,Subaru,Forester,06-12-21,1288000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Subaru Forester 2.0 I L 2021,Subaru,Forester,06-12-21,1128000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Subaru Forester  2020,Subaru,Forester,06-12-21,1128000000,2020,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Subaru Forester  2020,Subaru,Forester,06-12-21,1128000000,2020,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Subaru Forester  2019,Subaru,Forester,07-12-21,999000000,2019,SUV,Đã qua sử dụng,Nhập khẩu,4100,Tp.HCM,Số tự động,Xăng
Subaru Forester  2021,Subaru,Forester,29-11-21,750000000,2021,SUV,Mới,Nhập khẩu,0,Đồng Nai,Số tự động,Xăng
Subaru Forester  2021,Subaru,Forester,16-11-21,1230000000,2021,SUV,Đã qua sử dụng,Nhập khẩu,3500,Tp.HCM,Số tự động,Xăng
Subaru Forester   Eysight  2021,Subaru,Forester,14-11-21,1230000000,2021,SUV,Đã qua sử dụng,Trong nước,3000,Tp.HCM,Số tự động,Xăng
Subaru Forester    2021,Subaru,Forester,13-11-21,1230000000,2021,SUV,Đã qua sử dụng,Nhập khẩu,3500,Tp.HCM,Số tự động,Xăng
Subaru Forester  2019,Subaru,Forester,11-11-21,1095000000,2019,SUV,Đã qua sử dụng,Nhập khẩu,19000,Tp.HCM,Số tự động,Xăng
Subaru Forester  2020,Subaru,Forester,09-11-21,1050000000,2020,SUV,Đã qua sử dụng,Nhập khẩu,4000,Hà Nội,Số tự động,Xăng
Subaru Forester  2020,Subaru,Forester,19-10-21,1050000000,2020,SUV,Đã qua sử dụng,Nhập khẩu,3600,Tp.HCM,Số tự động,Xăng
Subaru Forester    2019,Subaru,Forester,19-10-21,945000000,2019,SUV,Đã qua sử dụng,Trong nước,11000,Tp.HCM,Số tự động,Xăng
Subaru Forester  2019,Subaru,Forester,19-10-21,920000000,2019,SUV,Đã qua sử dụng,Nhập khẩu,11000,Tp.HCM,Số tự động,Xăng
Subaru Forester  2012,Subaru,Forester,11-10-21,420000000,2012,SUV,Đã qua sử dụng,Nhập khẩu,90000,Đà Nẵng,Số tự động,Xăng
Subaru Forester  2019,Subaru,Forester,07-10-21,1079000000,2019,SUV,Đã qua sử dụng,Nhập khẩu,19000,Tp.HCM,Số tự động,Xăng
Subaru Forester  2021,Subaru,Forester,06-10-21,899000000,2021,SUV,Mới,Nhập khẩu,0,Đà Nẵng,Số tự động,Xăng
Subaru Forester   2.0i-L 2021,Subaru,Forester,17-11-21,899000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Subaru Forester    2021,Subaru,Forester,16-11-21,1230000000,2021,SUV,Đã qua sử dụng,Nhập khẩu,3418,Tp.HCM,Số tự động,Xăng
Subaru Forester  2012,Subaru,Forester,09-10-21,420000000,2012,SUV,Đã qua sử dụng,Nhập khẩu,90000,Đà Nẵng,Số tự động,Xăng
Subaru Legacy  2015,Subaru,Legacy,05-12-21,850000000,2015,Sedan,Đã qua sử dụng,Nhập khẩu,131000,Tp.HCM,Số tự động,Xăng
Subaru Legacy   1997,Subaru,Legacy,06-12-21,119000000,1997,Wagon,Đã qua sử dụng,Nhập khẩu,180000,Tp.HCM,Số tay,Xăng
Subaru Legacy  1985,Subaru,Legacy,16-11-21,79000000,1985,Sedan,Đã qua sử dụng,Nhập khẩu,176990,Hà Nội,Số tay,Xăng
Subaru Legacy   3.6 4WD  2015,Subaru,Legacy,03-11-21,935000000,2015,Sedan,Đã qua sử dụng,Nhập khẩu,131000,Tp.HCM,Số tự động,Xăng
Subaru Outback  2019,Subaru,Outback,09-11-21,1850000000,2019,SUV,Đã qua sử dụng,Nhập khẩu,18886,Tp.HCM,Số tự động,Xăng
Subaru Outback  2021,Subaru,Outback,20-11-21,1969000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Subaru BRZ   2.4  2021,Subaru,BRZ,04-12-21,1899000000,2021,Sport Car,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Subaru WRX  2014,Subaru,WRX,29-11-21,1499000000,2014,Sedan,Đã qua sử dụng,Nhập khẩu,59000,Hà Nội,Số tay,Xăng
SYM T880  2010,SYM,T880,06-11-21,68000000,2010,Truck,Đã qua sử dụng,Trong nước,71000,Hà Nội,Số tay,Xăng
SYM T880   2010,SYM,T880,08-10-21,76000000,2010,Truck,Đã qua sử dụng,Trong nước,10000,Thừa Thiên Huế,Số tay,Xăng
SYM V5     2015,SYM,V5,22-11-21,150000000,2015,Van/Minivan,Đã qua sử dụng,Nhập khẩu,53000,Long An,Số tay,Xăng
Tata Super ACE  2018,Tata,Super ACE,07-12-21,140000000,2018,Truck,Đã qua sử dụng,Nhập khẩu,20000,Cần Thơ,Số tay,Diesel
Thaco TOWNER    2020,Thaco,TOWNER,06-12-21,199000000,2020,Truck,Đã qua sử dụng,Trong nước,4000,Khánh Hòa,Số tay,Diesel
Thaco TOWNER  2021,Thaco,TOWNER,06-12-21,224000000,2021,Truck,Mới,Trong nước,0,Thanh Hóa,Số tay,Xăng
Thaco TOWNER  2021,Thaco,TOWNER,06-12-21,188000000,2021,Truck,Mới,Trong nước,0,Thanh Hóa,Số tay,Xăng
Thaco TOWNER Van  2021,Thaco,TOWNER,05-12-21,278000000,2021,Van/Minivan,Mới,Trong nước,0,Tp.HCM,Số tay,Xăng
Thaco TOWNER  2021,Thaco,TOWNER,05-12-21,221000000,2021,Truck,Mới,Trong nước,0,Tp.HCM,Số tay,Xăng
Thaco TOWNER  2021,Thaco,TOWNER,06-12-21,221000000,2021,Truck,Mới,Trong nước,0,Đà Nẵng,Số tay,Xăng
Thaco TOWNER  2021,Thaco,TOWNER,06-12-21,233000000,2021,Truck,Mới,Trong nước,0,Bà Rịa Vũng Tàu,Số tay,Xăng
Thaco TOWNER  2021,Thaco,TOWNER,06-12-21,278000000,2021,Van/Minivan,Mới,Trong nước,0,Tp.HCM,Số tay,Xăng
Thaco TOWNER  2020,Thaco,TOWNER,06-12-21,139000000,2020,Truck,Đã qua sử dụng,Trong nước,20000,Nghệ An,Số tay,Diesel
Thaco TOWNER  2021,Thaco,TOWNER,06-12-21,279000000,2021,Van/Minivan,Mới,Trong nước,0,Tp.HCM,Số tay,Diesel
Thaco TOWNER  2021,Thaco,TOWNER,05-12-21,216000000,2021,Truck,Mới,Trong nước,0,Bình Dương,Số tay,Xăng
Thaco TOWNER  2021,Thaco,TOWNER,05-12-21,315000000,2021,Van/Minivan,Mới,Trong nước,0,Hà Nội,Số tay,Xăng
Thaco TOWNER  800A 2021,Thaco,TOWNER,05-12-21,186000000,2021,Truck,Mới,Trong nước,0,Hà Nội,Số tay,Xăng
Thaco TOWNER Van  2021,Thaco,TOWNER,05-12-21,278000000,2021,Van/Minivan,Mới,Trong nước,0,Tp.HCM,Số tay,Xăng
Thaco TOWNER  2021,Thaco,TOWNER,05-12-21,230000000,2021,Truck,Mới,Trong nước,0,Bình Định,Số tay,Xăng
Thaco TOWNER  2021,Thaco,TOWNER,05-12-21,310000000,2021,Van/Minivan,Mới,Trong nước,0,Hà Nội,Số tay,Diesel
Thaco TOWNER  2021,Thaco,TOWNER,05-12-21,175000000,2021,Truck,Mới,Nhập khẩu,0,Hà Nội,Số tay,Xăng
Thaco TOWNER Van 2S 2021,Thaco,TOWNER,07-12-21,278000000,2021,Van/Minivan,Mới,Trong nước,0,Tp.HCM,Số tay,Xăng
Thaco TOWNER  2021,Thaco,TOWNER,07-12-21,278000000,2021,Van/Minivan,Mới,Trong nước,0,Hà Nội,Số tay,Xăng
Thaco TOWNER  2021,Thaco,TOWNER,07-12-21,188000000,2021,Truck,Mới,Trong nước,0,Đà Nẵng,Số tay,Xăng
Thaco TOWNER  2020,Thaco,TOWNER,01-12-21,235000000,2020,Van/Minivan,Đã qua sử dụng,Trong nước,16230,Hưng Yên,Số tay,Xăng
Thaco TOWNER  2017,Thaco,TOWNER,01-12-21,150000000,2017,Truck,Đã qua sử dụng,Trong nước,37000,Vĩnh Long,Số tay,Xăng
Thaco TOWNER     2018,Thaco,TOWNER,30-11-21,130000000,2018,Truck,Đã qua sử dụng,Trong nước,90000,Đồng Nai,Số tay,Xăng
Thaco TOWNER Van 2S 2021,Thaco,TOWNER,23-11-21,235000000,2021,Van/Minivan,Đã qua sử dụng,Trong nước,16000,Tp.HCM,Số tay,Xăng
Thaco TOWNER   Van 2S  2021,Thaco,TOWNER,16-11-21,278000000,2021,Van/Minivan,Mới,Trong nước,0,Bình Dương,Số tay,Xăng
Thaco TOWNER  2018,Thaco,TOWNER,12-11-21,120000000,2018,Truck,Đã qua sử dụng,Trong nước,35000,Hà Nội,Số tay,Xăng
Thaco TOWNER  2019,Thaco,TOWNER,09-11-21,180000000,2019,Truck,Đã qua sử dụng,Trong nước,33000,An Giang,Số tay,Xăng
Thaco TOWNER      2012,Thaco,TOWNER,18-10-21,75000000,2012,Truck,Đã qua sử dụng,Trong nước,22345,Bắc Ninh,Số tay,Xăng
Thaco TOWNER  2017,Thaco,TOWNER,14-10-21,152000000,2017,Truck,Đã qua sử dụng,Trong nước,33000,Tp.HCM,Số tay,Xăng
Thaco TOWNER Van 2021,Thaco,TOWNER,12-10-21,260000000,2021,Van/Minivan,Đã qua sử dụng,Trong nước,14818,Hưng Yên,Số tay,Xăng
Thaco TOWNER    2013,Thaco,TOWNER,08-10-21,65000000,2013,Truck,Đã qua sử dụng,Trong nước,30000,Phú Thọ,Số tay,Xăng
Thaco TOWNER  2018,Thaco,TOWNER,23-11-21,160000000,2018,Truck,Đã qua sử dụng,Trong nước,700000,Thanh Hóa,Số tay,Xăng
Thaco TOWNER   750A 2016,Thaco,TOWNER,25-10-21,90000000,2016,Truck,Đã qua sử dụng,Trong nước,453185,Hà Nội,Số tay,Xăng
Thaco TOWNER    2021,Thaco,TOWNER,08-10-21,260000000,2021,Van/Minivan,Đã qua sử dụng,Trong nước,14818,Hưng Yên,Số tay,Xăng
Thaco TOWNER  2019,Thaco,TOWNER,07-10-21,182000000,2019,Truck,Đã qua sử dụng,Trong nước,30000,Tp.HCM,Số tay,Xăng
Thaco FORLAND  2021,Thaco,FORLAND,06-12-21,439000000,2021,Truck,Mới,Trong nước,0,Thanh Hóa,Số tay,Diesel
Thaco FORLAND  2021,Thaco,FORLAND,07-12-21,788000000,2021,Truck,Mới,Trong nước,0,Thanh Hóa,Số tay,Diesel
Thaco FORLAND  2017,Thaco,FORLAND,10-11-21,340000000,2017,Truck,Đã qua sử dụng,Trong nước,115000,Đồng Nai,Số tay,Diesel
Thaco OLLIN  2021,Thaco,OLLIN,06-12-21,379000000,2021,Truck,Mới,Trong nước,0,Bình Định,Số tay,Diesel
Thaco OLLIN  2021,Thaco,OLLIN,06-12-21,439000000,2021,Truck,Mới,Trong nước,0,Thanh Hóa,Số tay,Diesel
Thaco OLLIN  2021,Thaco,OLLIN,06-12-21,379000000,2021,Truck,Mới,Trong nước,0,Thanh Hóa,Số tay,Diesel
Thaco OLLIN  2021,Thaco,OLLIN,07-12-21,529000000,2021,Truck,Mới,Trong nước,0,Đà Nẵng,Số tay,Diesel
