name,trademark,brand,time_up,price,year_product,style,status,origin,KM,local,box_car,fuel
Fiat Siena 1.3 2005,Fiat,Siena,26-11-21,85000000,2005,Sedan,Đã qua sử dụng,Nhập khẩu,110000,Tp.HCM,Số tay,Xăng
Fiat Siena  2003,Fiat,Siena,22-11-21,75000000,2003,Sedan,Đã qua sử dụng,Trong nước,200000,Quảng Nam,Số tay,Xăng
Fiat Siena  2004,Fiat,Siena,12-11-21,70000000,2004,Sedan,Đã qua sử dụng,Nhập khẩu,900000,Hà Nội,Số tay,Xăng
Fiat Siena  2001,Fiat,Siena,08-11-21,53000000,2001,Sedan,Đã qua sử dụng,Nhập khẩu,6886,Đắk Lắk,Số tay,Xăng
Fiat Siena  2001,Fiat,Siena,04-11-21,49000000,2001,Sedan,Đã qua sử dụng,Nhập khẩu,20000,Đắk Lắk,Số tay,Xăng
Fiat Siena  2001,Fiat,Siena,28-10-21,95000000,2001,Sedan,Đã qua sử dụng,Nhập khẩu,113435,Tiền Giang,Số tay,Xăng
Fiat Siena  2001,Fiat,Siena,26-10-21,67000000,2001,Sedan,Đã qua sử dụng,Nhập khẩu,119800,Tp.HCM,Số tay,Xăng
Fiat Siena  2001,Fiat,Siena,11-10-21,68000000,2001,Sedan,Đã qua sử dụng,Nhập khẩu,86000,Tp.HCM,Số tay,Xăng
Fiat Siena  2003,Fiat,Siena,07-10-21,55000000,2003,Sedan,Đã qua sử dụng,Nhập khẩu,200000,Hà Nội,Số tay,Xăng
Fiat Siena  2002,Fiat,Siena,26-11-21,65000000,2002,Sedan,Đã qua sử dụng,Nhập khẩu,160000,Tp.HCM,Số tay,Xăng
Fiat Siena   1.3MT  2003,Fiat,Siena,15-11-21,72000000,2003,Sedan,Đã qua sử dụng,Nhập khẩu,111000,Hà Nội,Số tay,Xăng
Fiat Siena  2001,Fiat,Siena,18-10-21,45000000,2001,Sedan,Đã qua sử dụng,Trong nước,461889,Tiền Giang,Số tay,Xăng
Fiat Albea  2004,Fiat,Albea,15-11-21,65000000,2004,Sedan,Đã qua sử dụng,Trong nước,132648,Tiền Giang,Số tay,Xăng
Fiat Albea  2004,Fiat,Albea,09-11-21,86000000,2004,Sedan,Đã qua sử dụng,Trong nước,180000,Hà Nội,Số tay,Xăng
Fiat Albea  2007,Fiat,Albea,09-11-21,79000000,2007,Sedan,Đã qua sử dụng,Trong nước,79000,Tp.HCM,Số tay,Xăng
Fiat Albea   HLX 2008,Fiat,Albea,08-11-21,95000000,2008,Sedan,Đã qua sử dụng,Trong nước,95000,Tp.HCM,Số tay,Xăng
Fiat Albea   2007,Fiat,Albea,27-10-21,140000000,2007,Sedan,Đã qua sử dụng,Nhập khẩu,151000,Bình Dương,Số tay,Xăng
Fiat Albea   2004,Fiat,Albea,26-10-21,76000000,2004,Sedan,Đã qua sử dụng,Trong nước,180000,Hà Nội,Số tay,Xăng
Fiat Albea  2003,Fiat,Albea,08-10-21,52000000,2003,Sedan,Đã qua sử dụng,Nhập khẩu,90000,Đồng Nai,Số tay,Xăng
Fiat Albea   LX  2007,Fiat,Albea,07-10-21,125000000,2007,Sedan,Đã qua sử dụng,Trong nước,110000,Hà Nội,Số tay,Xăng
Fiat 500  2009,Fiat,500,01-12-21,400000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,700000,Tp.HCM,Số tự động,Xăng
Fiat 500  2009,Fiat,500,08-11-21,410000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,50000,Tp.HCM,Số tự động,Xăng
Fiat 500  2009,Fiat,500,21-10-21,445000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,55000,Hà Nội,Số tự động,Xăng
Fiat 500   2009,Fiat,500,05-12-21,430000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,70000,Hải Phòng,Số tự động,Xăng
Fiat Doblo  2003,Fiat,Doblo,25-11-21,65000000,2003,Wagon,Đã qua sử dụng,Nhập khẩu,150000,Hà Nội,Số tay,Xăng
Fiat Doblo   2003,Fiat,Doblo,24-11-21,90000000,2003,SUV,Đã qua sử dụng,Nhập khẩu,100000,Đồng Nai,Số tay,Xăng
Fiat Doblo   2003,Fiat,Doblo,01-12-21,180000000,2003,Wagon,Đã qua sử dụng,Trong nước,86000,Tp.HCM,Số tay,Xăng
Fiat Tempra  1997,Fiat,Tempra,11-11-21,35000000,1997,Sedan,Đã qua sử dụng,Nhập khẩu,187000,Bình Phước,Số tay,Xăng
Fiat Tempra  1996,Fiat,Tempra,20-11-21,30000000,1996,Sedan,Đã qua sử dụng,Trong nước,250000,Hà Nội,Số tay,Xăng
Fiat Tempra  1996,Fiat,Tempra,18-11-21,45000000,1996,Sedan,Đã qua sử dụng,Nhập khẩu,170000,Tp.HCM,Số tay,Xăng
Fuso FI  2021,Fuso,FI,06-12-21,895000000,2021,Truck,Mới,Nhập khẩu,0,Bình Dương,Số tay,Diesel
Fuso Rosa  2016,Fuso,Rosa,19-11-21,850000000,2016,Van/Minivan,Đã qua sử dụng,Trong nước,70000,Hà Giang,Số tay,Diesel
Fuso Canter  2020,Fuso,Canter,05-12-21,647000000,2020,Truck,Mới,Nhập khẩu,0,Bà Rịa Vũng Tàu,Số tay,Diesel
Geely Emgrand  2014,Geely,Emgrand,02-11-21,310000000,2014,SUV,Đã qua sử dụng,Nhập khẩu,75814,Vĩnh Phúc,Số tự động,Xăng
Haima 2    2014,Haima,2,05-12-21,92000000,2014,Hatchback,Đã qua sử dụng,Trong nước,12000,Hải Phòng,Số tay,Xăng
Haima 3   AT  2011,Haima,3,05-12-21,172000000,2011,Sedan,Đã qua sử dụng,Nhập khẩu,110000,Hải Phòng,Số tự động,Xăng
Haima M3   1.5 AT   2015,Haima,M3,26-10-21,219000000,2015,Sedan,Đã qua sử dụng,Nhập khẩu,1000,Hà Nội,Số tự động,Xăng
Hino 500 Series  2021,Hino,500 Series,17-11-21,980000000,2021,Truck,Mới,Trong nước,0,Tp.HCM,Số tay,Diesel
Infiniti QX60  2014,Infiniti,QX60,05-12-21,1450000000,2014,SUV,Đã qua sử dụng,Nhập khẩu,62000,Tp.HCM,Số tự động,Xăng
Infiniti QX60 3.5 AWD 2017,Infiniti,QX60,29-11-21,2000000000,2017,SUV,Đã qua sử dụng,Nhập khẩu,69000,Hà Nội,Số tự động,Xăng
Infiniti QX60  2014,Infiniti,QX60,13-10-21,1350000000,2014,SUV,Đã qua sử dụng,Nhập khẩu,62527,Tp.HCM,Số tự động,Xăng
Infiniti QX80  2014,Infiniti,QX80,06-12-21,3800000000,2014,SUV,Đã qua sử dụng,Nhập khẩu,46000,Hà Nội,Số tự động,Xăng
Infiniti QX80  2015,Infiniti,QX80,04-12-21,3800000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,79000,Hải Dương,Số tự động,Xăng
Infiniti QX80  2015,Infiniti,QX80,30-11-21,3800000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,77232,Hà Nội,Số tự động,Xăng
Infiniti QX80  2014,Infiniti,QX80,23-11-21,3895000000,2014,SUV,Đã qua sử dụng,Nhập khẩu,50000,Hà Nội,Số tự động,Xăng
Infiniti FX 35 2004,Infiniti,FX 35,06-10-21,400000000,2004,SUV,Đã qua sử dụng,Nhập khẩu,100000,Tp.HCM,Số tự động,Xăng
Infiniti EX   2016,Infiniti,EX,05-11-21,1180000000,2016,Sedan,Đã qua sử dụng,Trong nước,42000,Hà Nội,Số tự động,Xăng
Infiniti QX70  2015,Infiniti,QX70,05-12-21,1950000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,42000,Tp.HCM,Số tự động,Xăng
JAC A5  2021,JAC,A5,06-12-21,650000000,2021,Truck,Mới,Nhập khẩu,0,Đồng Nai,Số tay,Diesel
JAC A5  2021,JAC,A5,06-12-21,690000000,2021,Truck,Mới,Nhập khẩu,0,Đồng Nai,Số tay,Diesel
JAC A5  2021,JAC,A5,05-12-21,980000000,2021,Truck,Mới,Nhập khẩu,0,Bình Dương,Số tay,Diesel
JAC A5  2021,JAC,A5,06-12-21,700000000,2021,Truck,Mới,Nhập khẩu,0,Đồng Nai,Số tay,Diesel
JAC HFC  L240 2021,JAC,HFC,05-12-21,385000000,2021,Truck,Mới,Trong nước,0,Đồng Nai,Số tay,Diesel
JAC HFC  2019,JAC,HFC,06-12-21,500000000,2019,Truck,Mới,Trong nước,0,Bình Dương,Số tay,Diesel
